"contributors_enabled","created_at","default_profile","default_profile_image","description","entities__url__urls__display_url","entities__url__urls__expanded_url","entities__url__urls__indices__001","entities__url__urls__indices__002","entities__url__urls__url","favourites_count","follow_request_sent","followers_count","following","friends_count","geo_enabled","has_extended_profile","id","id_str","is_translation_enabled","is_translator","lang","listed_count","location","name","notifications","profile_background_color","profile_background_image_url","profile_background_image_url_https","profile_background_tile","profile_banner_url","profile_image_url","profile_image_url_https","profile_link_color","profile_sidebar_border_color","profile_sidebar_fill_color","profile_text_color","profile_use_background_image","protected","screen_name","statuses_count","time_zone","translator_type","url","utc_offset","verified","entities__|","entities__|__urls__display_url","entities__|__urls__expanded_url","entities__|__urls__indices__001","entities__|__urls__indices__002","entities__|__urls__url","entities__description__urls__display_url","entities__description__urls__expanded_url","entities__description__urls__indices__001","entities__description__urls__indices__002","entities__description__urls__url"
"False","1241186630","False","False","I fight for the American dream as a Member of Congress representing the 4th District of IL. More at: https://t.co/6Cv6glBAXt","","","","","","239","False","65772","False","1389","True","False","36948268","36948268","False","False","en","1698","Chicago and DC","Luis V. Gutierrez","False","C0DEED","http://pbs.twimg.com/profile_background_images/552651803/TwitterBackground.jpg","https://pbs.twimg.com/profile_background_images/552651803/TwitterBackground.jpg","False","https://pbs.twimg.com/profile_banners/36948268/1403898063","http://pbs.twimg.com/profile_images/811961770441146368/fFmXdM8T_normal.jpg","https://pbs.twimg.com/profile_images/811961770441146368/fFmXdM8T_normal.jpg","0084B4","FFFFFF","DDEEF6","333333","True","False","RepGutierrez","4577","Eastern Time (US & Canada)","none","https://t.co/zojHjlIpuZ","-14400","True","description","gutierrez.house.gov","http://gutierrez.house.gov","101","124","https://t.co/6Cv6glBAXt","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","url","gutierrez.house.gov","http://www.gutierrez.house.gov","0","23","https://t.co/zojHjlIpuZ","","","","",""
"False","1236110577","False","False","Proudly representing Wisconsin’s 4th Congressional District; mother, grandmother; loves poetry, reading, knitting and crocheting.","house.gov/gwenmoore","http://www.house.gov/gwenmoore","0","22","http://t.co/PvnfKm0fsv","495","False","21080","False","1608","True","False","22669526","22669526","False","False","en","1197","Washington, DC","Gwen Moore","False","223968","http://pbs.twimg.com/profile_background_images/442113609/bg.jpg","https://pbs.twimg.com/profile_background_images/442113609/bg.jpg","False","https://pbs.twimg.com/profile_banners/22669526/1398266481","http://pbs.twimg.com/profile_images/747272727996751872/nUlPe5-P_normal.jpg","https://pbs.twimg.com/profile_images/747272727996751872/nUlPe5-P_normal.jpg","0099B9","DC975E","DFAB58","3C3940","True","False","RepGwenMoore","5222","Eastern Time (US & Canada)","none","http://t.co/PvnfKm0fsv","-14400","True","","","","","","","","","","",""
"False","1334087962","True","False","Representing the people of Southern and Eastern Kentucky and serving as Chairman of the U.S. House Appropriations Subcommittee on State and Foreign Operations","halrogers.house.gov","http://halrogers.house.gov/","0","23","https://t.co/MNkQuDdocD","986","False","10628","False","698","True","False","550401754","550401754","False","False","en","542","Somerset, KY","Hal Rogers","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/550401754/1478819972","http://pbs.twimg.com/profile_images/2087954082/Hal_twitter_pic_normal.jpg","https://pbs.twimg.com/profile_images/2087954082/Hal_twitter_pic_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepHalRogers","3126","Atlantic Time (Canada)","none","https://t.co/MNkQuDdocD","-10800","True","","","","","","","","","","",""
"False","1294449225","False","False","Proudly Representing Hawaii's First Congressional District","hanabusa.house.gov","http://hanabusa.house.gov/","0","22","http://t.co/ABQUBg2Ysv","83","False","8401","False","819","False","False","235373000","235373000","False","False","en","528","Washington, D.C.","Colleen Hanabusa","False","BADFCD","http://abs.twimg.com/images/themes/theme12/bg.gif","https://abs.twimg.com/images/themes/theme12/bg.gif","False","https://pbs.twimg.com/profile_banners/235373000/1495544304","http://pbs.twimg.com/profile_images/813447078391123968/L_h2apt6_normal.jpg","https://pbs.twimg.com/profile_images/813447078391123968/L_h2apt6_normal.jpg","ABB8C2","F2E195","FFF7CC","0C3E53","True","False","RepHanabusa","1276","Eastern Time (US & Canada)","none","http://t.co/ABQUBg2Ysv","-14400","True","","","","","","","","","","",""
"False","1237229569","False","False","I fight for justice, civil rights and working people the world over.","facebook.com/pages/Congress…","https://www.facebook.com/pages/Congressman-Hank-Johnson/115356957005?ref=hl","0","23","https://t.co/9yX6VnQSmY","373","False","24774","False","738","True","True","24745957","24745957","False","False","en","1238","Lithonia, GA; Washington","Rep. Hank Johnson","False","C0DEED","http://pbs.twimg.com/profile_background_images/39102170/congress.jpg.jpg","https://pbs.twimg.com/profile_background_images/39102170/congress.jpg.jpg","False","https://pbs.twimg.com/profile_banners/24745957/1433361570","http://pbs.twimg.com/profile_images/826841150069866496/yALf_5bH_normal.jpg","https://pbs.twimg.com/profile_images/826841150069866496/yALf_5bH_normal.jpg","0084B4","C0DEED","DDEEF6","333333","True","False","RepHankJohnson","3645","Quito","none","https://t.co/9yX6VnQSmY","-18000","True","","","","","","","","","","",""
"False","1294933132","False","False","I serve the hardworking Missourians of #MO4. Working to reduce big govt. burden & unleash American spirit. On Armed Services and Agriculture Committees.","hartzler.house.gov","http://hartzler.house.gov","0","22","http://t.co/67BpQ5eROP","334","False","14979","False","943","True","False","237763317","237763317","False","False","en","881","Harrisonville, Missouri","Rep. Vicky Hartzler","False","0D3F6E","http://pbs.twimg.com/profile_background_images/725632331/37823614f2fb9fd3b110085a0b017c69.jpeg","https://pbs.twimg.com/profile_background_images/725632331/37823614f2fb9fd3b110085a0b017c69.jpeg","False","https://pbs.twimg.com/profile_banners/237763317/1435159166","http://pbs.twimg.com/profile_images/613719612581089280/aIg3Odi0_normal.jpg","https://pbs.twimg.com/profile_images/613719612581089280/aIg3Odi0_normal.jpg","930D12","FFFFFF","DDEEF6","333333","False","False","RepHartzler","5179","Central Time (US & Canada)","none","http://t.co/67BpQ5eROP","-18000","True","","","","","","","","","","",""
"False","1396968801","True","False","Congressman Alcee L. Hastings represents parts of Broward and Palm Beach counties in the U.S. House of Representatives.","AlceeHastings.House.gov","http://AlceeHastings.House.gov","0","22","http://t.co/g0E2ojpNr4","2","False","11640","False","67","True","False","2433737761","2433737761","False","False","en","434","Florida 20th","Alcee L. Hastings","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/2433737761/1421426092","http://pbs.twimg.com/profile_images/453552802426400768/hCjUwfMs_normal.jpeg","https://pbs.twimg.com/profile_images/453552802426400768/hCjUwfMs_normal.jpeg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepHastingsFL","782","Eastern Time (US & Canada)","none","http://t.co/g0E2ojpNr4","-14400","True","","","","","","","","","","",""
"False","1230937737","False","False","Fighting to control spending & tax increases while advancing the principles of family, free enterprise, and freedom.","hensarling.house.gov","http://hensarling.house.gov/","0","22","http://t.co/N8cPbQA9ZA","118","False","19833","False","769","False","False","18566912","18566912","False","False","en","1000","Washington, D.C.","Jeb Hensarling","False","1F394D","http://pbs.twimg.com/profile_background_images/115561868/x49f5de25fd6bb6cf3f4ac23e32a7818.jpg","https://pbs.twimg.com/profile_background_images/115561868/x49f5de25fd6bb6cf3f4ac23e32a7818.jpg","True","https://pbs.twimg.com/profile_banners/18566912/1466025197","http://pbs.twimg.com/profile_images/563370002922098688/cIOuMZIT_normal.jpeg","https://pbs.twimg.com/profile_images/563370002922098688/cIOuMZIT_normal.jpeg","70B370","ABCC78","27825C","1F0333","False","False","RepHensarling","802","Eastern Time (US & Canada)","none","http://t.co/N8cPbQA9ZA","-14400","True","","","","","","","","","","",""
"False","1357237656","False","False","Official Twitter account for Congressman George Holding, representing North Carolina's 2nd Congressional District.","holding.house.gov","http://holding.house.gov","0","22","http://t.co/zH2CxxmUzu","19","False","9750","False","254","False","False","1058460818","1058460818","False","False","en","497","","George Holding","False","09073D","http://pbs.twimg.com/profile_background_images/378800000173386628/HpkQzjQK.jpeg","https://pbs.twimg.com/profile_background_images/378800000173386628/HpkQzjQK.jpeg","False","https://pbs.twimg.com/profile_banners/1058460818/1484585672","http://pbs.twimg.com/profile_images/3150091370/d56a137e58b7041e23d74c676f4d5c39_normal.jpeg","https://pbs.twimg.com/profile_images/3150091370/d56a137e58b7041e23d74c676f4d5c39_normal.jpeg","0D0B57","FFFFFF","DDEEF6","333333","True","False","RepHolding","652","Eastern Time (US & Canada)","none","http://t.co/zH2CxxmUzu","-14400","True","","","","","","","","","","",""
"False","1357656720","True","False","Congressman for California's North Coast. On Facebook at https://t.co/a4QfL2Jw5p.   Listen to my brand new podcast at https://t.co/XDE8MuHKxF","","","","","","41","False","16655","False","797","False","False","1071102246","1071102246","False","False","en","597","California's North Coast","Rep. Jared Huffman","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/1071102246/1470240095","http://pbs.twimg.com/profile_images/651435990100279296/5lQBk2Ut_normal.png","https://pbs.twimg.com/profile_images/651435990100279296/5lQBk2Ut_normal.png","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepHuffman","1767","Eastern Time (US & Canada)","none","http://t.co/1EuZeNQsh6","-14400","True","description","facebook.com/RepHuffman","http://facebook.com/RepHuffman","57","80","https://t.co/a4QfL2Jw5p","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","medium.com/@RepHuffman","https://medium.com/@RepHuffman","118","141","https://t.co/XDE8MuHKxF","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","url","huffman.house.gov","http://huffman.house.gov","0","22","http://t.co/1EuZeNQsh6","","","","",""
"False","1294149688","False","False","I serve the people of the 2nd District of Michigan. Member of Financial Services Committee. Father of 5. Visit http://t.co/Rj7T6mD76d for even more!","","","","","","129","False","15018","False","4528","True","False","233949261","233949261","False","False","en","797","2nd District, MI","Rep. Bill Huizenga","False","C0DEED","http://pbs.twimg.com/profile_background_images/281082821/BH_Twitter_Background2.jpg","https://pbs.twimg.com/profile_background_images/281082821/BH_Twitter_Background2.jpg","False","","http://pbs.twimg.com/profile_images/443039780276682753/UYej9mz0_normal.jpeg","https://pbs.twimg.com/profile_images/443039780276682753/UYej9mz0_normal.jpeg","0084B4","C0DEED","DDEEF6","333333","False","False","RepHuizenga","5516","Eastern Time (US & Canada)","none","http://t.co/F9UwL81Pr9","-14400","True","description","facebook.com/rephuizenga","http://facebook.com/rephuizenga","111","133","http://t.co/Rj7T6mD76d","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","url","huizenga.house.gov/contact","http://huizenga.house.gov/contact","0","22","http://t.co/F9UwL81Pr9","","","","",""
"False","1294941822","False","False","Member of Congress proudly representing IL-14. Member: @HouseScience @FinancialCmte Committees. Co-Chairman: @TLHumanRights. FB profile: http://t.co/cAzY81jGee","","","","","","602","False","14074","False","1859","True","False","237814920","237814920","False","False","en","857","","Rep. Randy Hultgren","False","C0DEED","http://pbs.twimg.com/profile_background_images/536643877/Metra.jpg","https://pbs.twimg.com/profile_background_images/536643877/Metra.jpg","False","https://pbs.twimg.com/profile_banners/237814920/1398278273","http://pbs.twimg.com/profile_images/1555301015/Hultgren_Low-Res_normal.jpg","https://pbs.twimg.com/profile_images/1555301015/Hultgren_Low-Res_normal.jpg","3F515C","C0DEED","DDEEF6","333333","True","False","RepHultgren","4360","Central Time (US & Canada)","none","http://t.co/RxXWsFX5aP","-18000","True","description","facebook.com/rephultgren","http://www.facebook.com/rephultgren","137","159","http://t.co/cAzY81jGee","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","url","hultgren.house.gov","http://hultgren.house.gov","0","22","http://t.co/RxXWsFX5aP","","","","",""
"False","1364331866","True","False","Representing California’s 50th District","hunter.house.gov","http://hunter.house.gov/","0","22","http://t.co/8rSbcnjMYw","3","False","12686","False","237","False","False","1305596696","1305596696","False","False","en","613","","Rep. Duncan Hunter","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","","http://pbs.twimg.com/profile_images/564882935610740738/dfz9IbEK_normal.jpeg","https://pbs.twimg.com/profile_images/564882935610740738/dfz9IbEK_normal.jpeg","1DA1F2","C0DEED","DDEEF6","333333","True","False","Rep_Hunter","294","Atlantic Time (Canada)","none","http://t.co/8rSbcnjMYw","-10800","True","","","","","","","","","","",""
"False","1483203721","True","False","Humble Rep. of Michigan's 1st District, 3-Star Lieut. General, USMC (ret), Pilot for Northwest, Proud Grandfather of eight grandchildren","","","","","","370","False","1479","False","309","False","False","815241612154417152","815241612154417152","False","False","en","102","","Rep. Jack Bergman","False","F5F8FA","null","null","False","https://pbs.twimg.com/profile_banners/815241612154417152/1483551626","http://pbs.twimg.com/profile_images/816703874241335297/IP_TEo4R_normal.jpg","https://pbs.twimg.com/profile_images/816703874241335297/IP_TEo4R_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepJackBergman","326","null","none","null","null","True","","","","","","","","","","",""
"False","1483395762","True","False","Proudly representing #MN02. \n\nFighting for a better future for our kids and a government that works for you.","jasonlewis.house.gov","http://jasonlewis.house.gov","0","23","https://t.co/wc5GLQ9gpP","85","False","3021","False","138","False","False","816047090849746945","816047090849746945","False","False","en","129","","Jason Lewis","False","F5F8FA","null","null","False","https://pbs.twimg.com/profile_banners/816047090849746945/1483456242","http://pbs.twimg.com/profile_images/816364935533858816/2WXOUSqf_normal.jpg","https://pbs.twimg.com/profile_images/816364935533858816/2WXOUSqf_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","RepJasonLewis","335","null","none","https://t.co/wc5GLQ9gpP","null","True","","","","","","","","","","",""
"False","1374855183","False","False","Honored to represent the families of Missouri's 8th Congressional District in the United States House of Representatives.","jasonsmith.house.gov","http://jasonsmith.house.gov/","0","22","http://t.co/dxAOG6A9MK","107","False","8063","False","1001","True","False","1623308912","1623308912","False","False","en","411","MO-08","Rep. Jason Smith","False","C0DEED","http://pbs.twimg.com/profile_background_images/378800000168719985/jp9lYYd3.jpeg","https://pbs.twimg.com/profile_background_images/378800000168719985/jp9lYYd3.jpeg","False","https://pbs.twimg.com/profile_banners/1623308912/1446578714","http://pbs.twimg.com/profile_images/661622139779461120/sdj6vlvm_normal.jpg","https://pbs.twimg.com/profile_images/661622139779461120/sdj6vlvm_normal.jpg","0084B4","FFFFFF","DDEEF6","333333","True","False","RepJasonSmith","2392","Atlantic Time (Canada)","none","http://t.co/dxAOG6A9MK","-10800","True","","","","","","","","","","",""
